Field Name,Field ID,Crop,CO2 Total,CO2 Pest,N Fert,Fuel
2_chivers.bottom.right,2_chivers.bottom.right_2008,Winter wheat,2534.393977,0,1584.435451,63.11970169
2_chivers.bottom.right,2_chivers.bottom.right_2009,Other legume,453.7470458,0,390.6273441,63.11970169
2_chivers.bottom.right,2_chivers.bottom.right_2010,Winter wheat,2625.058732,0,1644.368167,63.11970169
2_chivers.bottom.right,2_chivers.bottom.right_2011,Other root crops,1638.879301,0,1026.973198,63.11970169
2_chivers.bottom.right,2_chivers.bottom.right_2012,Winter wheat,2344.114202,0,1485.711189,24.2476827
2_chivers.bottom.right,2_chivers.bottom.right_2013,Other,2504.987793,0,1584.435451,33.7135176
2_clattercote.meadow,2_clattercote.meadow_2009,Winter wheat,1916.258855,0,933.9688543,16.42593458
2_clattercote.meadow,2_clattercote.meadow_2010,Other,1748.273992,0,842.3192536,27.89649701
2_clattercote.meadow,2_clattercote.meadow_2011,Winter wheat,1916.258855,0,933.9688543,16.42593458
2_clattercote.meadow,2_clattercote.meadow_2012,Other,1660.765083,0,798.7132565,27.89649701
2_clattercote.meadow,2_clattercote.meadow_2013,Winter wheat,2014.673115,0,982.179743,22.72639429
2_clattercote.meadow,2_clattercote.meadow_2014,Winter wheat,2108.497019,0,1032.100735,22.72639429
2_court,2_court_2004,Other,6861.643915,0,4663.465367,3.032944376
2_court,2_court_2005,Winter wheat,10264.90887,0,7582.426976,48.30716945
2_court,2_court_2006,Winter wheat,8400.059609,0,5937.092275,48.30716945
2_court,2_court_2007,Dry Bean,289.7271022,0,241.4199328,48.30716945
2_court,2_court_2008,Winter wheat,6886.507468,0,4663.465367,27.89649701
2_court,2_court_2009,Other,5651.463804,0,3672.799816,3.032944376
2_court,2_court_2010,Winter wheat,6886.507468,0,4663.465367,27.89649701
2_court,2_court_2011,Grass-clover mix,120.3646052,0,72.05743579,48.30716945
2_court,2_court_2012,Winter wheat,6886.507468,0,4663.465367,27.89649701
2_court,2_court_2013,Other,274.9099317,0,247.0134347,27.89649701
2_court,2_court_2014,Winter wheat,6886.507468,0,4663.465367,27.89649701
2_cow.rd,2_cow.rd_2005,Winter wheat,2181.533047,0,1373.333406,17.94722298
2_cow.rd,2_cow.rd_2006,Winter wheat,2277.873195,0,1434.551225,17.94722298
2_cow.rd,2_cow.rd_2007,Other,1300.995264,0,858.7674481,3.198694932
2_cow.rd,2_cow.rd_2008,Winter wheat,2292.817172,0,1450.180454,8.481388077
2_cow.rd,2_cow.rd_2009,Dry Bean,449.5541404,0,386.4344387,63.11970169
2_cow.rd,2_cow.rd_2010,Winter wheat,2101.137099,0,1328.745041,8.481388077
2_cow.rd,2_cow.rd_2011,Dry Bean,394.9158268,0,386.4344387,8.481388077
2_cow.rd,2_cow.rd_2012,Winter wheat,2152.229312,0,1350.900085,24.2476827
2_cow.rd,2_cow.rd_2013,Other,2199.764202,0,1380.873811,24.2476827
2_cow.rd,2_cow.rd_2014,Winter wheat,2370.192046,0,1489.837577,24.2476827
2_field5,2_field5_2010,Dry Bean,1816.77354,0,871.3061804,27.89649701
2_field5,2_field5_2011,Winter wheat,1900.415054,0,919.8253644,27.89649701
2_field5,2_field5_2012,Winter wheat,1927.729417,0,933.9688543,27.89649701
2_field5,2_field5_2013,Other,1818.382797,0,878.2457084,26.95651689
2_field5,2_field5_2014,Winter wheat,1855.208512,0,896.5702786,27.89649701
2_fifty.acre,2_fifty.acre_2008,Winter wheat,2675.742183,0,1701.396729,8.481388077
2_fifty.acre,2_fifty.acre_2009,Other,3181.554301,0,2029.063454,37.3568796
2_fifty.acre,2_fifty.acre_2010,Winter wheat,2783.570494,0,1774.10271,8.481388077
2_fifty.acre,2_fifty.acre_2011,Dry Bean,394.9158268,0,386.4344387,8.481388077
2_fifty.acre,2_fifty.acre_2012,Winter wheat,3257.98378,0,2092.260383,24.2476827
2_fifty.acre,2_fifty.acre_2013,Other,2826.697852,0,1792.683192,24.2476827
2_fifty.acre,2_fifty.acre_2014,Winter wheat,2547.308639,0,1605.490094,24.2476827
2_front.field,2_front.field_2004,Barley,867.2133712,0,379.8770808,48.30716945
2_front.field,2_front.field_2005,Grass-clover mix,33.49539044,0,32.0414382,1.453952242
2_front.field,2_front.field_2006,Other,1015.692343,0,440.5502281,48.30716945
2_front.field,2_front.field_2007,Winter wheat,933.7498018,0,406.9008906,48.30716945
2_front.field,2_front.field_2008,Barley,830.4372523,0,365.052418,48.30716945
2_front.field,2_front.field_2009,Other,881.0605763,0,403.8761814,3.032944376
2_front.field,2_front.field_2010,Winter wheat,1189.411671,0,513.2928586,48.30716945
2_front.field,2_front.field_2011,Dry Bean,105.2528386,0,102.2198943,3.032944376
2_front.field,2_front.field_2012,Winter wheat,1251.603526,0,559.2948615,3.032944376
2_front.field,2_front.field_2013,Barley,675.601453,0,321.345212,3.032944376
2_front.field,2_front.field_2014,Winter wheat,1431.313111,0,638.0277488,3.032944376
2_horsewoods.top,2_horsewoods.top_2004,Oats,1058.107758,0,512.0560234,63.11970169
2_horsewoods.top,2_horsewoods.top_2005,Winter wheat,1133.143327,0,566.4097029,17.94722298
2_horsewoods.top,2_horsewoods.top_2006,Barley,981.2282043,0,497.9101131,17.94722298
2_horsewoods.top,2_horsewoods.top_2007,Grass-clover mix,58.28078472,0,49.79939665,8.481388077
2_horsewoods.top,2_horsewoods.top_2008,Winter wheat,1138.011362,0,548.0567148,63.11970169
2_horsewoods.top,2_horsewoods.top_2009,Winter wheat,1375.291604,0,658.0185123,63.11970169
2_horsewoods.top,2_horsewoods.top_2010,Oats,1129.979146,0,544.4147903,63.11970169
2_horsewoods.top,2_horsewoods.top_2011,Grass-clover mix,620.8745273,0,234.1428428,17.94722298
2_horsewoods.top,2_horsewoods.top_2012,Winter wheat,1825.26635,0,879.6981157,63.11970169
2_horsewoods.top,2_horsewoods.top_2013,Spring wheat,1400.347054,0,669.9030888,63.11970169
2_horsewoods.top,2_horsewoods.top_2014,Winter wheat,301.4089677,0,194.386354,63.11970169
2_mushroom.field,2_mushroom.field_2004,Grass-clover mix,132.8601496,0,114.9129267,17.94722298
2_mushroom.field,2_mushroom.field_2005,Other,2351.50239,0,1481.838672,17.94722298
2_mushroom.field,2_mushroom.field_2006,Winter wheat,2277.873195,0,1434.551225,17.94722298
2_mushroom.field,2_mushroom.field_2007,Dry Bean,449.5541404,0,386.4344387,63.11970169
2_mushroom.field,2_mushroom.field_2008,Winter wheat,2671.90767,0,1692.486672,17.94722298
2_mushroom.field,2_mushroom.field_2009,Winter wheat,2779.417167,0,1764.87384,17.94722298
2_mushroom.field,2_mushroom.field_2010,Other,2063.926786,0,1299.630058,17.94722298
2_mushroom.field,2_mushroom.field_2011,Winter wheat,2658.646205,0,1683.615498,17.94722298
2_mushroom.field,2_mushroom.field_2012,Winter wheat,3312.3449,0,2135.360798,17.94722298
2_mushroom.field,2_mushroom.field_2013,Grass-clover mix,132.8601496,0,114.9129267,17.94722298
2_mushroom.field,2_mushroom.field_2014,Winter wheat,3373.525992,0,2190.356728,2.180928363
2_newton.grange.bottom,2_newton.grange.bottom_2004,Barley,2229.707624,0,1083.827652,48.30716945
2_newton.grange.bottom,2_newton.grange.bottom_2005,Other,2229.707624,0,1083.827652,48.30716945
2_newton.grange.bottom,2_newton.grange.bottom_2006,Winter wheat,2502.892468,0,1250.884535,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2007,Winter wheat,2204.126849,0,1083.827652,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2008,Barley,1968.408239,0,957.8663227,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2009,Other,2204.126849,0,1083.827652,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2010,Winter wheat,2713.111827,0,1373.29807,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2011,Winter wheat,2502.892468,0,1250.884535,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2012,Barley,2204.126849,0,1083.827652,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2013,Other,2204.126849,0,1083.827652,22.72639429
2_newton.grange.bottom,2_newton.grange.bottom_2014,Winter wheat,2713.111827,0,1373.29807,22.72639429
2_orchard.field,2_orchard.field_2011,Other,2222.791084,0,1228.27019,15.48595445
2_orchard.field,2_orchard.field_2012,Winter wheat,2077.052913,0,1124.345755,48.30716945
2_orchard.field,2_orchard.field_2013,Other,2003.19076,0,1100.865981,15.48595445
2_orchard.field,2_orchard.field_2014,Winter wheat,2170.730482,0,1178.510702,48.30716945
2_orchard.field,2_orchard.field_2015,Barley,1912.295221,0,1021.42562,65.49485384
2_rosses,2_rosses_2006,Winter wheat,1615.986536,0,710.0317968,27.89649701
2_rosses,2_rosses_2007,Winter wheat,1615.986536,0,710.0317968,27.89649701
2_rosses,2_rosses_2008,Winter wheat,1615.986536,0,710.0317968,27.89649701
2_rosses,2_rosses_2009,Winter wheat,1615.986536,0,710.0317968,27.89649701
2_rosses,2_rosses_2010,Winter wheat,1615.986536,0,710.0317968,27.89649701
2_rosses,2_rosses_2011,Winter wheat,1535.644855,0,673.5930286,27.89649701
2_rosses,2_rosses_2012,Winter wheat,1697.250619,0,747.3929681,27.89649701
2_rosses,2_rosses_2013,Spring wheat,1299.677919,0,569.3348284,27.89649701
2_rosses,2_rosses_2014,Winter wheat,1697.250619,0,747.3929681,27.89649701
2_sids.and.the.linings,2_sids.and.the.linings_2004,Dry Bean,223.9635998,0,221.0052917,2.958308161
2_sids.and.the.linings,2_sids.and.the.linings_2005,Winter wheat,1709.811588,0,911.7793799,20.95066425
2_sids.and.the.linings,2_sids.and.the.linings_2006,Winter wheat,2677.32196,0,1470.992669,20.95066425
2_sids.and.the.linings,2_sids.and.the.linings_2007,Barley,1552.066425,0,828.6691669,20.95066425
2_sids.and.the.linings,2_sids.and.the.linings_2008,Barley,1534.074068,0,828.6691669,2.958308161
2_sids.and.the.linings,2_sids.and.the.linings_2009,Barley,1579.96743,0,852.6110722,2.958308161
2_sids.and.the.linings,2_sids.and.the.linings_2010,Barley,1534.074068,0,828.6691669,2.958308161
2_sids.and.the.linings,2_sids.and.the.linings_2011,Other,1023.514675,0,569.8353498,14.65020453
2_sids.and.the.linings,2_sids.and.the.linings_2012,Winter wheat,2764.593863,0,1536.744308,2.958308161
2_sids.and.the.linings,2_sids.and.the.linings_2013,Other,1198.522413,0,650.7368034,20.95066425
2_sids.and.the.linings,2_sids.and.the.linings_2014,Winter wheat,1962.990493,0,1060.022487,2.958308161
2_thors_manor_3,2_thors_manor_3_2004,Other,1970.317354,0,1089.259367,2.9997458
2_thors_manor_3,2_thors_manor_3_2005,Winter wheat,2191.717931,0,1209.427931,16.42593458
2_thors_manor_3,2_thors_manor_3_2006,Dry Bean,289.7271022,0,241.4199328,48.30716945
2_thors_manor_3,2_thors_manor_3_2007,Winter wheat,2015.624778,0,1089.259367,48.30716945
2_thors_manor_3,2_thors_manor_3_2008,Other,1970.317354,0,1089.259367,2.9997458
2_thors_manor_3,2_thors_manor_3_2009,Other root crops,1175.944671,0,644.7054685,48.30716945
2_thors_manor_3,2_thors_manor_3_2010,Barley,1625.064907,0,874.3111439,48.30716945
2_thors_manor_3,2_thors_manor_3_2011,Other,1970.317354,0,1089.259367,2.9997458
2_top.end.mill.lane,2_top.end.mill.lane_2005,Other,1316.276826,0,642.3277208,37.3568796
2_top.end.mill.lane,2_top.end.mill.lane_2006,Winter wheat,1357.869404,0,661.9688432,37.3568796
2_top.end.mill.lane,2_top.end.mill.lane_2007,Dry Bean,225.4290155,0,162.3093138,63.11970169
2_top.end.mill.lane,2_top.end.mill.lane_2008,Winter wheat,1467.66322,0,702.0969253,63.11970169
2_top.end.mill.lane,2_top.end.mill.lane_2009,Other,1399.741355,0,681.889338,37.3568796
2_top.end.mill.lane,2_top.end.mill.lane_2010,Winter wheat,1441.900398,0,702.0969253,37.3568796
2_top.end.mill.lane,2_top.end.mill.lane_2011,Other,1484.354468,0,722.5995387,37.3568796
2_top.end.mill.lane,2_top.end.mill.lane_2012,Winter wheat,1578.999354,0,785.960195,2.786741797
2_top.end.mill.lane,2_top.end.mill.lane_2013,Dry Bean,199.6661934,0,162.3093138,37.3568796
2_top.end.mill.lane,2_top.end.mill.lane_2014,Winter wheat,1701.343569,0,829.8313594,37.3568796
2_treasures,2_treasures_2004,Winter wheat,1579.883569,0,653.5181578,48.30716945
2_treasures,2_treasures_2005,Barley,1126.175529,0,463.2275902,48.30716945
2_treasures,2_treasures_2006,Other,1579.883569,0,653.5181578,48.30716945
2_treasures,2_treasures_2007,Winter wheat,1548.83243,0,640.0281832,48.30716945
2_treasures,2_treasures_2008,Winter wheat,1548.83243,0,640.0281832,48.30716945
2_treasures,2_treasures_2009,Barley,1001.745278,0,413.4322899,48.30716945
2_treasures,2_treasures_2010,Other,1689.594454,0,701.7649654,48.30716945
2_treasures,2_treasures_2011,Winter wheat,1510.195205,0,623.3424145,48.30716945
2_treasures,2_treasures_2012,Oats,979.949705,0,404.8075905,48.30716945
2_treasures,2_treasures_2013,Winter wheat,1479.423487,0,610.1318613,48.30716945
2_treasures,2_treasures_2014,Winter wheat,1737.126691,0,722.9554556,48.30716945
arable,arable_2004,Other root crops,1560.404363,0,1017.890387,33.24019557
arable,arable_2005,Winter wheat,2817.113114,0,1818.008853,33.24019557
arable,arable_2006,Dry Bean,426.9720414,0,424.1048476,2.867193821
arable,arable_2007,Winter wheat,2266.211695,0,1468.478814,7.480463121
arable,arable_2008,Winter wheat,2817.113114,0,1818.008853,33.24019557
arable,arable_2009,Other,2336.610416,0,1517.149057,2.867193821
arable,arable_2010,Winter wheat,2064.693565,0,1337.07348,12.00261808
arable,arable_2011,Winter wheat,1518.322213,0,993.3694019,33.24019557
arable,arable_2012,Dry Bean,426.9720414,0,424.1048476,2.867193821
arable,arable_2013,Winter wheat,2396.451222,0,1550.293274,12.00261808
arable,arable_2014,Winter wheat,2768.134298,0,1799.048197,12.00261808
big.boxhedge,big.boxhedge_2008,Grass-clover mix,33.49539044,0,32.0414382,1.453952242
big.boxhedge,big.boxhedge_2009,Winter wheat,1717.661291,0,747.3929681,48.30716945
big.boxhedge,big.boxhedge_2010,Dry Bean,130.1163913,0,102.2198943,27.89649701
big.boxhedge,big.boxhedge_2011,Winter wheat,1717.661291,0,747.3929681,48.30716945
big.gomish,big.gomish_2005,Winter wheat,1861.730119,0,921.8217419,17.94722298
big.gomish,big.gomish_2006,Winter wheat,1861.730119,0,921.8217419,17.94722298
big.gomish,big.gomish_2007,Other,1807.170215,0,893.6035852,17.94722298
big.gomish,big.gomish_2008,Winter wheat,1863.184071,0,921.8217419,19.40117523
big.gomish,big.gomish_2009,Winter wheat,1906.902597,0,921.8217419,63.11970169
big.gomish,big.gomish_2010,Other,1807.170215,0,893.6035852,17.94722298
big.gomish,big.gomish_2011,Winter wheat,1847.417776,0,921.8217419,3.634880604
big.gomish,big.gomish_2012,Other,1792.421687,0,893.6035852,3.198694932
big.gomish,big.gomish_2013,Winter wheat,1846.981591,0,921.8217419,3.198694932
big.gomish,big.gomish_2014,Winter wheat,1845.963824,0,921.8217419,2.180928363
bilses.hill,bilses.hill_2009,Dry Bean,150.5270637,0,102.2198943,48.30716945
bilses.hill,bilses.hill_2010,Winter wheat,928.9032943,0,406.9008906,43.46066198
bilses.hill,bilses.hill_2011,Barley,706.3509621,0,315.6010784,48.30716945
bilses.hill,bilses.hill_2012,Barley,1393.099804,0,603.2896367,43.46066198
bilses.hill,bilses.hill_2013,Barley,504.9067588,0,237.0850289,48.30716945
bilses.hill,bilses.hill_2014,Barley,1307.497775,0,565.9808106,43.46066198
clay.hill,clay.hill_2004,Winter wheat,1595.041882,0,756.4822949,48.30716945
clay.hill,clay.hill_2005,Other legume,208.8693268,0,160.5621573,48.30716945
clay.hill,clay.hill_2006,Winter wheat,1592.634169,0,777.4305493,2.9997458
clay.hill,clay.hill_2007,Other,1394.730048,0,675.8575202,16.42593458
clay.hill,clay.hill_2008,Winter wheat,1635.868332,0,798.7132565,2.9997458
clay.hill,clay.hill_2009,Other,1573.691229,0,756.4822949,26.95651689
clay.hill,clay.hill_2010,Winter wheat,1781.097434,0,864.6618014,16.42593458
clay.hill,clay.hill_2011,Winter wheat,1736.80343,0,842.3192536,16.42593458
clay.hill,clay.hill_2012,Other,1747.334012,0,842.3192536,26.95651689
clay.hill,clay.hill_2013,Winter wheat,1563.160647,0,756.4822949,16.42593458
clay.hill,clay.hill_2014,Winter wheat,1820.377309,0,891.966098,2.059765676
common.green.end,common.green.end_2005,Winter wheat,1791.222332,0,820.9540082,48.30716945
common.green.end,common.green.end_2006,Other,1719.396027,0,795.8801233,27.89649701
common.green.end,common.green.end_2007,Winter wheat,1759.341097,0,820.9540082,16.42593458
common.green.end,common.green.end_2008,Winter wheat,1791.222332,0,820.9540082,48.30716945
common.green.end,common.green.end_2009,Other,1739.806699,0,795.8801233,48.30716945
common.green.end,common.green.end_2010,Winter wheat,1745.309094,0,820.9540082,2.393932366
common.green.end,common.green.end_2011,Winter wheat,1791.222332,0,820.9540082,48.30716945
common.green.end,common.green.end_2012,Other,1694.532474,0,795.8801233,3.032944376
common.green.end,common.green.end_2013,Winter wheat,1745.948106,0,820.9540082,3.032944376
common.green.end,common.green.end_2014,Winter wheat,1746.763047,0,820.9540082,3.847884608
grimoldbys,grimoldbys_2004,Winter wheat,2473.197445,0,1571.733795,1.453952242
grimoldbys,grimoldbys_2005,Barley,2188.932769,0,1388.445816,1.453952242
grimoldbys,grimoldbys_2006,Other,2625.394607,0,1648.515409,37.3568796
grimoldbys,grimoldbys_2007,Winter wheat,2495.991175,0,1571.733795,24.2476827
grimoldbys,grimoldbys_2008,Winter wheat,2976.683851,0,1868.674842,63.11970169
grimoldbys,grimoldbys_2009,Winter wheat,3119.472893,0,1967.560972,63.11970169
grimoldbys,grimoldbys_2010,Barley,2238.636221,0,1380.873811,63.11970169
grimoldbys,grimoldbys_2011,Other,2839.807049,0,1792.683192,37.3568796
grimoldbys,grimoldbys_2012,Winter wheat,2691.508477,0,1701.396729,24.2476827
grimoldbys,grimoldbys_2013,Other,3108.235444,0,1977.696054,37.3568796
grimoldbys,grimoldbys_2014,Winter wheat,2980.184822,0,1897.876958,24.2476827
little.great.close,little.great.close_2004,Barley,1113.467567,0,481.251667,48.30716945
little.great.close,little.great.close_2005,Other,1922.244907,0,865.5420728,3.032944376
little.great.close,little.great.close_2006,Winter wheat,1534.756718,0,684.4307686,2.9997458
little.great.close,little.great.close_2007,Winter wheat,2007.711699,0,907.1391506,2.9997458
little.great.close,little.great.close_2008,Other,1896.821414,0,853.2894535,3.032944376
little.great.close,little.great.close_2009,Winter wheat,1668.789323,0,724.8627473,48.30716945
little.great.close,little.great.close_2010,Winter wheat,2163.150621,0,971.8269535,27.89649701
little.great.close,little.great.close_2011,Other,1905.284548,0,857.362296,3.032944376
little.great.close,little.great.close_2012,Winter wheat,1779.48876,0,785.7281972,27.89649701
little.great.close,little.great.close_2013,Other,1754.711854,0,774.1221644,27.89649701
little.great.close,little.great.close_2014,Winter wheat,1925.203155,0,845.177552,48.30716945
maizys.laze,maizys.laze_2009,Barley,598.0064407,0,273.1109251,48.30716945
maizys.laze,maizys.laze_2010,Barley,928.9032943,0,406.9008906,43.46066198
maizys.laze,maizys.laze_2011,Barley,1123.757538,0,487.6075628,43.46066198
maizys.laze,maizys.laze_2012,Barley,1046.272118,0,452.963025,48.91298289
maizys.laze,maizys.laze_2013,Grass-clover mix,80.34860765,0,32.0414382,48.30716945
maizys.laze,maizys.laze_2014,Winter wheat,1479.64968,0,641.5463097,43.46066198
maizys.laze,maizys.laze_2015,Grass-clover mix,33.49539044,0,32.0414382,1.453952242
middle.diff.align,middle.diff.align_2005,Winter wheat,1672.353868,0,747.3929681,2.9997458
middle.diff.align,middle.diff.align_2006,Other,1526.139221,0,680.8093762,2.393932366
middle.diff.align,middle.diff.align_2007,Winter wheat,1776.855918,0,793.5168773,8.69439208
middle.diff.align,middle.diff.align_2008,Barley,859.8475673,0,376.9015682,48.30716945
middle.diff.align,middle.diff.align_2009,Other,1712.742028,0,766.4354859,2.393932366
middle.diff.align,middle.diff.align_2010,Winter wheat,1556.055528,0,673.5930286,48.30716945
middle.lodge,middle.lodge_2004,Winter wheat,2182.413326,0,994.0349543,2.9997458
middle.lodge,middle.lodge_2005,Other,1672.387066,0,747.3929681,3.032944376
middle.lodge,middle.lodge_2006,Winter wheat,1510.748104,0,673.5930286,2.9997458
middle.lodge,middle.lodge_2007,Winter wheat,2022.862487,0,907.1391506,18.15053397
middle.lodge,middle.lodge_2008,Other,1922.244907,0,865.5420728,3.032944376
middle.lodge,middle.lodge_2009,Winter wheat,1606.240573,0,710.0317968,18.15053397
middle.lodge,middle.lodge_2010,Winter wheat,2075.808519,0,928.3877634,27.89649701
middle.lodge,middle.lodge_2011,Other,1922.244907,0,865.5420728,3.032944376
middle.lodge,middle.lodge_2012,Winter wheat,1615.986536,0,710.0317968,27.89649701
middle.lodge,middle.lodge_2013,Other,1615.986536,0,710.0317968,27.89649701
middle.lodge,middle.lodge_2014,Winter wheat,2227.72075,0,994.0349543,48.30716945
pink.cottage.close,pink.cottage.close_2005,Winter wheat,1799.899433,0,785.7281972,48.30716945
pink.cottage.close,pink.cottage.close_2006,Other,1671.748054,0,747.3929681,2.393932366
pink.cottage.close,pink.cottage.close_2007,Winter wheat,1719.042488,0,766.4354859,8.69439208
pink.cottage.close,pink.cottage.close_2008,Winter wheat,1927.906355,0,865.5420728,8.69439208
pink.cottage.close,pink.cottage.close_2009,Other,1712.742028,0,766.4354859,2.393932366
pink.cottage.close,pink.cottage.close_2010,Winter wheat,1532.12551,0,662.8338849,48.30716945
pink.cottage.close,pink.cottage.close_2011,Winter wheat,1760.286655,0,785.7281972,8.69439208
pink.cottage.close,pink.cottage.close_2012,Other,1688.116055,0,754.9803865,2.393932366
pink.cottage.close,pink.cottage.close_2013,Winter wheat,1637.29801,0,728.5939196,8.69439208
pink.cottage.close,pink.cottage.close_2014,Winter wheat,1927.906355,0,865.5420728,8.69439208
rookery.one.and.two,rookery.one.and.two_2006,Winter wheat,1725.638778,0,961.342049,17.94722298
rookery.one.and.two,rookery.one.and.two_2007,Other legume,318.963179,0,255.8434773,63.11970169
rookery.one.and.two,rookery.one.and.two_2008,Other root crops,1130.114149,0,627.9653265,63.11970169
rookery.one.and.two,rookery.one.and.two_2009,Winter wheat,1722.247943,0,934.730192,63.11970169
rookery.one.and.two,rookery.one.and.two_2010,Other,2027.834746,0,1131.829282,17.94722298
rookery.one.and.two,rookery.one.and.two_2011,Winter wheat,2027.834746,0,1131.829282,17.94722298
rookery.one.and.two,rookery.one.and.two_2012,Winter wheat,1869.426751,0,1016.054632,63.11970169
rookery.one.and.two,rookery.one.and.two_2013,Other root crops,1069.175376,0,627.9653265,2.180928363
slade,slade_2004,Winter wheat,1606.060358,0,777.4305493,16.42593458
slade,slade_2005,Winter wheat,2134.077795,0,1032.100735,48.30716945
slade,slade_2006,Other legume,208.8693268,0,160.5621573,48.30716945
slade,slade_2007,Winter wheat,1674.797085,0,798.7132565,41.92849922
slade,slade_2008,Winter wheat,1681.175756,0,798.7132565,48.30716945
slade,slade_2009,Other legume,163.5619031,0,160.5621573,2.9997458
slade,slade_2010,Winter wheat,1649.294521,0,798.7132565,16.42593458
slade,slade_2011,Winter wheat,1767.671245,0,864.6618014,2.9997458
slade,slade_2012,Other,1549.734458,0,756.4822949,2.9997458
slade,slade_2013,Winter wheat,1548.794478,0,756.4822949,2.059765676
slade,slade_2014,Winter wheat,2183.46022,0,1083.827652,2.059765676
stones,stones_2004,Other,2704.617674,0,1701.396729,37.3568796
stones,stones_2005,Winter wheat,2409.85969,0,1530.347496,1.453952242
stones,stones_2006,Other legume,449.5541404,0,386.4344387,63.11970169
stones,stones_2007,Spring wheat,1955.597751,0,1228.903475,24.2476827
stones,stones_2008,Other,2704.617674,0,1701.396729,37.3568796
stones,stones_2009,Winter wheat,2471.525439,0,1530.347496,63.11970169
stones,stones_2010,Other,2445.762617,0,1530.347496,37.3568796
stones,stones_2011,Winter wheat,2560.22955,0,1614.020713,24.2476827
stones,stones_2012,Winter wheat,3076.169072,0,1937.428024,63.11970169
stones,stones_2013,Other,3050.40625,0,1937.428024,37.3568796
stones,stones_2014,Winter wheat,2691.508477,0,1701.396729,24.2476827
